Date,Close/Last,Volume,Open,High,Low,Day
03/21/2023,305.79,4886279,306.32,307.92,300.43,482
03/20/2023,305.13,5113430,299.79,307.5,296,483
03/17/2023,303.5,6918777,310.06,310.76,300,484
03/16/2023,310.06,7912371,304.75,316.6,301.71,485
03/15/2023,303.79,9215340,292.51,306.31,292.28,486
03/14/2023,294.94,5956692,295.97,297.45,290.31,487
03/13/2023,293.51,6292385,287.34,299.24,285.3301,488
03/10/2023,292.76,5759315,297.905,298.79,289,489
03/09/2023,297.78,7443350,312.08,312.51,294.88,490
03/08/2023,311.79,3479474,309.29,311.83,305.75,491
03/07/2023,308.47,4553082,312.675,314.3,306.6226,492
03/06/2023,312.03,5660743,317,323.3,311.8412,493
03/03/2023,315.18,5953319,315.45,317.49,310.82,494
03/02/2023,311.88,4921053,310.96,315.57,310.38,495
03/01/2023,313.48,4911311,321.55,326.6,312.36,496
02/28/2023,322.13,3676075,323.7,327.62,321.17,497
02/27/2023,323.03,6142580,323.87,330,322.121,498
02/24/2023,317.15,6830692,319.3,321.5,314.52,499
02/23/2023,323.65,13238670,331.23,331.28,314.3,500
02/22/2023,334.88,4546249,337.5,341.91,332.82,501
02/21/2023,337.5,5710292,342.85,344.1253,336.4177,502
02/17/2023,347.96,5294727,347.905,349,342.44,503
02/16/2023,350.71,5215726,355,361.5,350.31,504
02/15/2023,361.42,3969945,356.63,362.88,354.24,505
02/14/2023,359.96,4624758,357.55,363.75,353.4,506
02/13/2023,358.57,7134445,349.5,359.7034,344.25,507
02/10/2023,347.36,7291096,359.16,362.14,347.14,508
02/09/2023,362.5,6901100,372.41,373.83,361.7444,509
02/08/2023,366.83,6253179,360.02,368.193,358.31,510
02/07/2023,362.95,6289368,358.51,364.1799,354.18,511
02/06/2023,361.48,4994942,363.642,368.45,360.68,512
02/03/2023,365.9,9402034,359.08,379.4301,359,513
02/02/2023,366.89,7856952,365.16,368.32,358.43,514
02/01/2023,361.99,8005170,353.86,365.385,349.91,515
01/31/2023,353.86,5660738,349.98,355.95,348.71,516
01/30/2023,353.11,5127593,358.44,360.95,352.855,517
01/27/2023,360.77,6703548,363.2,365.92,360.59,518
01/26/2023,364.87,8256844,368.77,369.02,361.7,519
01/25/2023,367.96,7766907,360.57,368.8999,358.501,520
01/24/2023,363.83,11796530,357.53,365.65,355.1401,521
01/23/2023,357.42,15646850,341.715,362.2453,340.6329,522
01/20/2023,342.5,28430340,336.79,344,332.625,523
01/19/2023,315.78,18008200,322.57,324.89,313.39,524
01/18/2023,326.33,7814115,326.75,330.08,321.25,525
01/17/2023,326.22,9246987,331.08,332.5,323.6,526
01/13/2023,332.82,8286816,329.97,336.65,328.885,527
01/12/2023,330.13,10856250,332.5,332.95,323.14,528
01/11/2023,327.26,9579681,326.5,328.88,321.35,529
01/10/2023,327.54,13072290,311.07,329.35,311.07,530
01/09/2023,315.17,6766628,316.83,321.7,313.22,531
01/06/2023,315.55,8959839,311.57,316.77,303.69,532
01/05/2023,309.7,8328390,307,314.18,304.545,533
01/04/2023,309.41,9345054,298.24,311.135,295.51,534
01/03/2023,294.95,6763964,298.06,298.39,288.7,535
12/30/2022,294.88,7566892,285.53,295.01,283.22,536
12/29/2022,291.12,9588527,283.18,295.4999,281.01,537
12/28/2022,276.88,5964369,281.92,285.19,273.41,538
12/27/2022,284.17,5778098,293.19,293.57,282.13,539
12/23/2022,294.965,4251108,296.18,298.4614,291.91,540
12/22/2022,297.75,7856192,298.09,298.88,290.8131,541
12/21/2022,297.96,6376173,289.99,300.66,286.5,542
12/20/2022,288.19,6918114,281.24,289.28,280.81,543
12/19/2022,288.3,6163667,289.73,292.25,286.13,544
12/16/2022,290.71,14080050,288.76,294.7199,288.7,545
12/15/2022,290.41,17724560,302.12,303.39,286.55,546
12/14/2022,317.83,7543291,318.97,324.71,314.42,547
12/13/2022,320.34,10756430,328,332.7236,317.199,548
12/12/2022,315.18,10148610,320,323.18,308.85,549
12/09/2022,320.01,14364030,321.45,329,319.52,550
12/08/2022,310.26,7205326,309.11,312.38,304.8098,551
12/07/2022,308.42,7821634,306.5,309.61,302.1,552
12/06/2022,305.56,7195395,311,313.2231,303.13,553
12/05/2022,312.59,8423029,316.46,322.77,310.92,554
12/02/2022,320.41,12690600,310.49,321.99,310,555
12/01/2022,316.95,14664870,303.99,319.8,303.03,556
11/30/2022,305.53,16070120,281.37,308.26,280.41,557
11/29/2022,280.96,5786874,282.5,282.96,275.94,558
11/28/2022,281.17,4707049,284,289.55,280.53,559
11/25/2022,285.54,3235953,289,289.21,284.17,560
11/23/2022,291.5,5918988,285.91,292.47,283.76,561
11/22/2022,286.69,6245119,284.99,286.98,277.34,562
11/21/2022,285.05,7256507,291,291.87,282.66,563
11/18/2022,287.98,8400108,297.33,298,287,564
11/17/2022,295.28,9838220,294.72,299.82,291,565
11/16/2022,306.02,8038556,309.94,310.49,303.61,566
11/15/2022,310.2,14626930,309.2,312.71,302.55,567
11/14/2022,299.27,17973400,290,311,288.19,568
11/11/2022,290.13,9573834,274.47,290.66,271.5577,569
11/10/2022,274.97,9667323,265.99,275.36,260.0901,570
11/09/2022,254.66,7265994,259.66,260.9,254.2202,571
11/08/2022,263.46,7683826,259.92,266.08,256.8801,572
11/07/2022,258.6,7927033,261.06,261.155,252.09,573
11/04/2022,260.79,11124690,272.02,274.97,255.32,574
11/03/2022,269.06,7057350,271.25,276.29,268.8,575
11/02/2022,273,10367620,286.4,287.33,272.84,576
11/01/2022,286.75,6916424,296.17,299.7,286.42,577
10/31/2022,291.88,7505133,295.13,297.6199,289.5,578
10/28/2022,295.72,9960547,297.7,301.19,292.2924,579
10/27/2022,296.94,14612590,298.33,305.21,294.78,580
10/26/2022,298.62,15749250,290.04,305.63,288.04,581
10/25/2022,291.02,15100720,286.95,297.59,285.5501,582
10/24/2022,282.45,13326420,290.23,290.49,280.36,583
10/21/2022,289.57,24889060,268.95,290.75,265.68,584
10/20/2022,268.16,17207100,272.78,278.3755,266.38,585
10/19/2022,272.38,46685260,265,279.3,262.66,586
10/18/2022,240.86,25776730,249.8,250.37,237.73,587
10/17/2022,245.1,21057820,234.41,249.9221,234.4,588
10/14/2022,230,15293400,237.8,238.8,229.51,589
10/13/2022,232.51,17505010,212.69,234.47,211.73,590
10/12/2022,220.87,12952640,214.3,223.67,212.64,591
10/11/2022,214.29,15282410,226.05,230.44,213.7,592
10/10/2022,229.98,9991145,225.64,233.83,224.23,593
10/07/2022,224.75,9806128,235.77,237.33,224.28,594
10/06/2022,240.02,9188940,236.68,244.28,233.9101,595
10/05/2022,236.73,10825630,238.76,241.59,227.38,596
10/04/2022,240.74,13925850,244.84,245.7999,233.25,597
10/03/2022,239.04,8657443,237.85,241.54,232.85,598
09/30/2022,235.44,11848610,237,242.44,233.26,599
09/29/2022,239.71,18994940,241.61,246.98,235.68,600
09/28/2022,245.2,17579670,229.69,246.65,227.38,601
09/27/2022,224.36,7762223,228.63,230.64,220.72,602
09/26/2022,224.07,8234285,225.6,232.7,223.01,603
09/23/2022,226.41,11207230,235.14,236.4499,221.43,604
09/22/2022,237.05,10017970,235.35,240.5,231.66,605
09/21/2022,236.87,9166772,242.67,248.2999,236.68,606
09/20/2022,242.85,16037430,240.37,250.49,239.66,607
09/19/2022,243.63,17912370,245.05,245.25,235.75,608
09/16/2022,240.13,18914180,231.22,241.355,227.83,609
09/15/2022,235.38,19454120,230.47,242.2871,229.1,610
09/14/2022,224.12,8230340,219.82,228,215.8,611
09/13/2022,218.13,8000128,226.5,227.69,217.72,612
09/12/2022,236.53,6047425,233.61,239.49,233.37,613
09/09/2022,233.57,6702060,229.62,234.7799,229.62,614
09/08/2022,227.44,6737436,224.16,228.735,221.3,615
09/07/2022,228.96,8149329,220.21,229.33,218.2681,616
09/06/2022,218.39,7469016,225.59,226.85,214.69,617
09/02/2022,226.11,8164883,231.03,233.8814,225.04,618
09/01/2022,230.04,7292917,220.72,230.37,219.47,619
08/31/2022,223.56,8615906,227,233.8787,223.43,620
08/30/2022,220.65,5740434,226.66,229.79,218.74,621
08/29/2022,224.57,7109397,221.93,229.87,221.52,622
08/26/2022,223.28,5349848,233.625,236.95,223.15,623
08/25/2022,233.98,3766867,230.24,234.16,229,624
08/24/2022,229.61,5426316,225.66,234.1,223.94,625
08/23/2022,224.55,5276945,226.46,229.9,224.3,626
08/22/2022,226.54,8630094,232.55,233.475,224.59,627
08/19/2022,241.16,7504707,240.95,243.29,235.68,628
08/18/2022,245.17,5280387,241.96,246.4794,239.2801,629
08/17/2022,241.15,5627224,241.18,244.24,237.56,630
08/16/2022,245.69,5136806,247.16,249.29,244.03,631
08/15/2022,249.11,6527391,248.11,251.99,247.51,632
08/12/2022,249.3,6098531,244.81,249.41,243.76,633
08/11/2022,242.7,8780062,244.68,251.62,241.51,634
08/10/2022,244.11,9254760,236.99,244.54,236.5958,635
08/09/2022,229.94,6181194,231.62,232.1999,224.65,636
08/08/2022,233.49,10997410,227.49,241.9599,226.41,637
08/05/2022,226.78,5539733,225.3,228.62,222.87,638
08/04/2022,229.91,7142741,227.68,232.07,225.05,639
08/03/2022,226.73,6400701,224.79,228.1,222.42,640
08/02/2022,221.42,6361327,222.76,228.2,220.88,641
08/01/2022,226.21,5525044,223.095,228.39,221,642
07/29/2022,224.9,9064937,223.29,230.75,222.4,643
07/28/2022,226.02,8972738,224.6,228.1,219.67,644
07/27/2022,226.75,10508390,216.48,227.78,214.58,645
07/26/2022,213.91,9508532,216.66,219.39,211.64,646
07/25/2022,218.51,10935250,221.31,225.23,216.35,647
07/22/2022,220.44,17805450,222.38,229.35,218.44,648
07/21/2022,223.88,23430120,214.3,224.32,211.5,649
07/20/2022,216.44,53920270,208.17,216.9699,200.1,650
07/19/2022,201.63,28178720,193.02,201.97,188.4,651
07/18/2022,190.92,16322850,192.5,199.67,189.8,652
07/15/2022,189.11,16319120,175.58,189.22,174.56,653
07/14/2022,174.78,9039457,175.56,177.52,171.82,654
07/13/2022,176.56,12734420,170.5,179.18,169.702,655
07/12/2022,174.45,6845264,177.33,179.7839,173.42,656
07/11/2022,177.34,6048447,184.73,184.99,176.89,657
07/08/2022,186.975,5835680,186.02,189.91,182.75,658
07/07/2022,189.27,6334545,184.27,190.21,183.5,659
07/06/2022,184.06,5753385,185.2,186.22,180.82,660
07/05/2022,185.88,7339023,176.28,185.92,172.6801,661
07/01/2022,179.95,5201583,176.49,180.1,174.27,662
06/30/2022,174.87,7894710,177.07,179.45,170.3,663
06/29/2022,178.36,5766847,179.55,180.665,175.1,664
06/28/2022,179.6,7201897,189.2,192.2,179.37,665
06/27/2022,189.14,8363879,191.77,191.78,182.39,666
06/24/2022,190.85,12423970,183.5,191.19,181.84,667
06/23/2022,181.71,9538226,180.5,182.76,175.87,668
06/22/2022,178.89,12010620,170.75,182.82,170.2,669
06/21/2022,170.91,12177590,177.6,178.6189,169.8,670
06/17/2022,175.51,12133370,173.63,179.65,173.34,671
06/16/2022,173.35,8201306,174,176.27,171.56,672
06/15/2022,180.11,12396040,169.258,183.845,168.53,673
06/14/2022,167.54,11555320,169.75,172.0622,164.28,674
06/13/2022,169.69,10222410,177.07,179.09,168.9571,675
06/10/2022,182.94,13074280,182.64,185.86,180.85,676
06/09/2022,192.77,6948967,200.65,201.69,192.54,677
06/08/2022,202.83,7244121,197.95,207.38,197.64,678
06/07/2022,198.61,4839491,194.87,199.6,193,679
06/06/2022,197.14,5372043,202.09,203.87,195.38,680
06/03/2022,198.98,7191775,200.14,202.95,198.05,681
06/02/2022,205.09,9623121,192.02,205.47,191.72,682
06/01/2022,192.91,8416151,198.7,202.74,191.6606,683
05/31/2022,197.44,11398460,196.18,199.95,190.8,684
05/27/2022,195.19,8585987,193.19,195.25,190.3722,685
05/26/2022,191.4,8049933,186.49,192.3402,183.0916,686
05/25/2022,187.83,8522092,180.28,188.87,180.17,687
05/24/2022,180.34,7706372,182,184,177.17,688
05/23/2022,187.44,9602027,186.15,187.66,177.89,689
05/20/2022,186.35,10429400,185.867,190.19,179.77,690
05/19/2022,183.48,10448510,178.045,186.3,175.71,691
05/18/2022,177.19,9665632,186.72,187.7,176.27,692
05/17/2022,190.56,9876685,189.17,191.4,185.17,693
05/16/2022,186.51,16145010,193.3,195.89,185.7,694
05/13/2022,187.64,13136330,177.16,187.77,176.01,695
05/12/2022,174.31,17662120,163.96,177.58,162.71,696
05/11/2022,166.37,12665520,176.09,180.92,165.55,697
05/10/2022,177.66,13883910,176.01,181.8712,170.57,698
05/09/2022,173.1,14031330,177.655,183.2,172.3,699
05/06/2022,180.97,17185480,186.75,187.21,175.81,700
05/05/2022,188.32,13971330,200.45,200.71,186,701
05/04/2022,204.01,12218780,197.65,204.38,191.01,702
05/03/2022,199.87,11839430,198.29,203.2,194.77,703
05/02/2022,199.46,14591600,191.71,200.2141,190.01,704
04/29/2022,190.36,16391890,198.68,204.71,190,705
04/28/2022,199.52,21363160,191.56,201.48,185.6,706
04/27/2022,188.54,22298390,194.005,200.19,187.77,707
04/26/2022,198.4,20318090,208.8,209.15,198.2773,708
04/25/2022,209.91,28152050,213.81,216.66,204.51,709
04/22/2022,215.52,37515130,220.18,226.27,210.05,710
04/21/2022,218.22,53501600,220,227.68,211.52,711
04/20/2022,226.19,133387500,245.2,248.7,212.51,712
04/19/2022,348.61,20906890,333.22,351.68,333.22,713
04/18/2022,337.86,5105041,340,342.36,331.615,714
04/14/2022,341.13,4343837,350.95,352,339.86,715
04/13/2022,350.43,3230950,343.92,352,341.155,716
04/12/2022,344.1,3824261,355.91,359.41,342.25,717
04/11/2022,348,3777096,350,354.78,345.2,718
04/08/2022,355.88,4025183,361.96,362.5,354.865,719
04/07/2022,362.15,4948909,365,368.54,353.6897,720
04/06/2022,368.35,4354885,374.15,376.4699,362.73,721
04/05/2022,380.15,4234508,389.3,390,377.305,722
04/04/2022,391.5,7009235,373.55,396.02,373.13,723
04/01/2022,373.47,4644237,376.8,380.87,368.5,724
03/31/2022,374.59,4134720,383.59,384,373.61,725
03/30/2022,381.47,4023301,389.55,392.7,378.625,726
03/29/2022,391.82,5880723,384.39,396.5,380.33,727
03/28/2022,378.51,4323435,375.23,380.28,366.73,728
03/25/2022,373.85,3575953,377.07,377.64,366.43,729
03/24/2022,375.71,3888461,379.76,379.76,368.9,730
03/23/2022,374.49,3728954,379.77,382.46,374.49,731
03/22/2022,382.92,4242762,371.14,386.66,366.76,732
03/21/2022,374.59,4866463,378.02,381.82,368.94,733
03/18/2022,380.6,8324825,372,381.8,368.47,734
03/17/2022,371.4,5818348,359.7,373.31,354.88,735
03/16/2022,357.53,6982469,348.2,359.99,343.06,736
03/15/2022,343.75,5460640,335.1,345.36,332.36,737
03/14/2022,331.01,5907817,338.72,341.32,329.82,738
03/11/2022,340.32,4819925,361.19,363.36,340,739
03/10/2022,356.77,4807767,356.2,367.02,353.3,740
03/09/2022,358.79,6520186,357.685,364.14,350.5089,741
03/08/2022,341.76,6428655,349.8,358.86,340.67,742
03/07/2022,350.26,5708383,360.41,361.995,350.2,743
03/04/2022,361.73,5329180,368,374.8186,357.17,744
03/03/2022,368.07,6076836,386,386.12,364.65,745
03/02/2022,380.03,5356809,388.93,389.22,375.21,746
03/01/2022,386.24,3290439,391.6,395,383.705,747
02/28/2022,394.52,5035046,387.33,397.75,382.13,748
02/25/2022,390.8,4841636,386.61,391.29,375.58,749
02/24/2022,390.03,7068724,355.09,390.73,354.72,750
02/23/2022,367.46,4614290,382.72,386,366.66,751
02/22/2022,377.38,6697515,388.95,392.42,373.02,752
02/18/2022,391.29,6801668,392.53,402.87,389.0466,753
02/17/2022,386.67,4669222,394.235,399.11,385.7,754
02/16/2022,398.08,5277650,401.53,401.56,390.3842,755
02/15/2022,407.46,5395641,403.79,409.1619,401.01,756
02/14/2022,396.57,7202155,387.59,409.36,386.891,757
02/11/2022,391.31,7558939,405.33,411.6103,387.65,758
02/10/2022,406.27,8452915,402.1,408,396.36,759
02/09/2022,412.89,7738227,408.65,412.98,398.79,760
02/08/2022,403.53,6818543,398.18,406.61,395.83,761
02/07/2022,402.1,8232859,410.17,412.35,393.55,762
02/04/2022,410.17,7789798,407.31,412.77,396.6391,763
02/03/2022,405.6,9905210,421.44,429.26,404.28,764
02/02/2022,429.48,14346010,448.25,451.98,426.48,765
02/01/2022,457.13,22568100,432.96,458.48,425.5401,766
01/31/2022,427.14,20047450,401.97,427.7,398.2,767
01/28/2022,384.36,11966610,386.76,387,372.08,768
01/27/2022,386.7,24324750,382.06,394.8,378.1,769
01/26/2022,359.7,12683980,378.27,382.66,356.62,770
01/25/2022,366.42,15145820,379.14,387.71,365.13,771
01/24/2022,387.15,32386780,383.91,387.26,351.46,772
01/21/2022,397.5,58904270,400.425,409.1499,379.99,773
01/20/2022,508.25,12658990,517.75,526.64,506.93,774
01/19/2022,515.86,4353508,515,523.21,510.51,775
01/18/2022,510.8,4844418,520.08,521.75,508.68,776
01/14/2022,525.69,7861109,517.6,538.37,511.88,777
01/13/2022,519.2,4475063,537.06,540.79,518.26,778
01/12/2022,537.22,3787372,544.27,544.27,532.02,779
01/11/2022,540.84,3077836,536.99,543.91,530.07,780
01/10/2022,539.85,4486145,538.49,543.69,526.32,781
01/07/2022,541.06,3382873,549.46,553.43,538.2175,782
01/06/2022,553.29,5711795,554.34,563.36,542.01,783
01/05/2022,567.52,4148749,592,592.84,566.88,784
01/04/2022,591.15,4393135,599.91,600.4099,581.6,785
01/03/2022,597.37,3068808,605.61,609.99,590.56,786
12/31/2021,602.44,1995918,610.01,614.075,602.05,787
12/30/2021,612.09,1625093,612.99,620.61,611.2401,788
12/29/2021,610.54,1287513,610.71,613.98,604.68,789
12/28/2021,610.71,1884116,614.95,618.41,609.69,790
12/27/2021,613.12,2062233,615,615,609.25,791
12/23/2021,614.09,1621146,616.4,616.88,607.57,792
12/22/2021,614.24,2335745,603.36,614.82,602.63,793
12/21/2021,604.92,2319390,597.5434,607.82,593.8611,794
12/20/2021,593.74,3358404,586.43,602.8847,584.26,795
12/17/2021,586.73,4433706,591.61,593.25,581.74,796
12/16/2021,591.06,3143217,597.09,602.8308,588,797
12/15/2021,605.04,2866196,598.18,605.69,584.51,798
12/14/2021,597.99,2984536,598.71,602.29,588.13,799
12/13/2021,604.56,2517915,612,612.64,599.52,800
12/10/2021,611.66,2748774,616.78,617.74,605.88,801
12/09/2021,611,2376321,627.58,630.24,610.44,802
12/08/2021,628.08,2220308,630,632.455,623.2,803
12/07/2021,625.58,3125190,619.83,628.89,611.4,804
12/06/2021,612.69,3075672,606.01,617.29,601,805
12/03/2021,602.13,4829282,622.75,625.5,594,806
12/02/2021,616.47,3331131,617.1,625.36,612.88,807
12/01/2021,617.77,3897019,649.48,654.52,617.07,808
11/30/2021,641.9,5608919,668.198,675.38,640.01,809
11/29/2021,663.84,2529364,663.2,667.99,658.29,810
11/26/2021,665.64,2872513,675,676.405,660.67,811
11/24/2021,658.29,1867282,658.01,661.44,651.1,812
11/23/2021,654.06,2320917,658.18,666.43,646.05,813
11/22/2021,659.2,2765318,676.02,679.48,656.47,814
11/19/2021,678.8,2614852,692.35,694.16,675,815
11/18/2021,682.02,2014992,691.61,691.74,679.735,816
11/17/2021,691.69,2732831,690,700.9894,686.09,817
11/16/2021,687.4,2077387,678.27,688.3599,676.9,818
11/15/2021,679.33,2872186,681.235,685.2599,671.49,819
11/12/2021,682.61,4198410,660.01,683.34,653.82,820
11/11/2021,657.58,2868311,650.24,665.82,649.705,821
11/10/2021,646.91,2405785,653.01,660.3306,642.11,822
11/09/2021,655.99,2415630,653.7,660.5,650.52,823
11/08/2021,651.45,2887523,650.29,656,643.79,824
11/05/2021,645.72,5283488,663.97,665.64,645.01,825
11/04/2021,668.4,4865023,685.89,685.94,665.5,826
11/03/2021,688.29,2334852,677.27,689.39,677.27,827
11/02/2021,677.72,3888597,683.11,687.68,673.82,828
11/01/2021,681.17,3110911,689.06,689.97,676.54,829
10/29/2021,690.31,3825279,673.06,690.9699,671.24,830
10/28/2021,674.05,2859409,670.949,676.8,668.03,831
10/27/2021,662.92,2276914,669,671.41,661.85,832
10/26/2021,668.52,2904840,673.76,676.4899,662.77,833
10/25/2021,671.66,3833526,663.74,675.88,657.07,834
10/22/2021,664.78,6186016,651.81,665.46,651.81,835
10/21/2021,653.16,8437070,628.89,654.01,628.65,836
10/20/2021,625.14,10622000,625.573,637.4,617.15,837
10/19/2021,639,7633147,636.969,641,632.3,838
10/18/2021,637.97,4669071,632.1,638.41,620.5901,839
10/15/2021,628.29,4116874,638,639.42,625.16,840
10/14/2021,633.8,2672535,632.23,636.88,626.79,841
10/13/2021,629.76,2424638,632.1791,632.1791,622.1,842
10/12/2021,624.94,3227349,633.02,637.655,621.99,843
10/11/2021,627.04,2862470,633.195,639.42,626.78,844
10/08/2021,632.66,3272093,634.165,643.8,630.86,845
10/07/2021,631.85,3556886,642.225,646.84,630.45,846
10/06/2021,639.1,4580434,628.18,639.8699,626.36,847
10/05/2021,634.81,9534293,606.94,640.39,606.89,848
10/04/2021,603.35,4995932,613.39,626.125,594.68,849
10/01/2021,613.15,4090847,604.24,614.99,597.505,850
09/30/2021,610.34,6616040,608.05,619,608.05,851
09/29/2021,599.06,6221026,589.01,609.8799,588.01,852
09/28/2021,583.85,4431051,589,599.5353,580.16,853
09/27/2021,592.64,2504738,587.95,593.58,576.93,854
09/24/2021,592.39,2126246,592.5,592.98,583.64,855
09/23/2021,593.26,2526161,590.79,599.32,589.1301,856
09/22/2021,590.65,4021845,579.69,595.65,579.69,857
09/21/2021,573.14,2250884,578.31,581.88,569.37,858
09/20/2021,575.43,3732227,586.79,591.53,568.08,859
09/17/2021,589.35,4145145,587.85,590.28,580.8501,860
09/16/2021,586.5,1832028,584.3,587.48,577.72,861
09/15/2021,582.87,2755615,578.17,584.62,575.37,862
09/14/2021,577.76,3456958,584.89,587.28,575.56,863
09/13/2021,589.29,3062871,598.57,598.57,582.775,864
09/10/2021,598.72,3950764,598.16,609.45,593.67,865
09/09/2021,597.54,2954214,606.47,609.44,596.55,866
09/08/2021,606.05,5424503,603.84,615.6,595.71,867
09/07/2021,606.71,5830979,594.69,613.85,593.99,868
09/03/2021,590.53,2684005,585.8,591.8783,583.14,869
09/02/2021,588.55,6184782,583.68,598.7567,583.68,870
09/01/2021,582.07,5626214,569,591,569,871
08/31/2021,569.19,2431886,566.12,569.48,561.611,872
08/30/2021,566.18,2434839,557.25,567.1648,556.45,873
08/27/2021,558.92,3252595,551.6,564.17,549.25,874
08/26/2021,550.12,1595499,546.16,552.604,545.9,875
08/25/2021,547.58,2065621,550.16,552.84,545.45,876
08/24/2021,553.41,2109525,551.484,555.3141,549.27,877
08/23/2021,553.33,2602010,545.98,555.55,543.74,878
08/20/2021,546.88,3776429,545.09,551.3883,539.1,879
08/19/2021,543.71,7497292,522.74,548.39,521.87,880
08/18/2021,521.87,2582046,520,526.38,518.65,881
08/17/2021,518.91,2309803,515.465,520.79,514.2,882
08/16/2021,517.92,2033176,515.24,523.38,512.3,883
08/13/2021,515.92,2177736,512.64,521.44,511.51,884
08/12/2021,510.72,1686170,511.86,513,507.2014,885
08/11/2021,512.4,1673904,517,519.57,509.77,886
08/10/2021,515.84,1960544,520,520.79,512.965,887
08/09/2021,519.97,1367782,521.1469,522.6699,517.99,888
08/06/2021,520.55,1919798,524,526.84,519.39,889
08/05/2021,524.89,2556687,517.13,525.41,514.02,890
08/04/2021,517.35,2039374,513,517.98,510.37,891
08/03/2021,510.82,2579427,514.39,515.63,505.37,892
08/02/2021,515.15,2096632,519,519.85,510.51,893
07/30/2021,517.57,2537107,512.69,519.79,510.9642,894
07/29/2021,514.25,1736014,519.96,520.7799,513.7927,895
07/28/2021,519.3,2390466,521.82,524.47,516.98,896
07/27/2021,518.91,2759037,518.08,521.95,512.05,897
07/26/2021,516.49,2254538,514.38,521.13,509.0101,898
07/23/2021,515.41,3820478,512.16,517.41,504.66,899
07/22/2021,511.77,4328061,510.206,513.68,507,900
07/21/2021,513.63,11906790,526.13,530.99,505.61,901
07/20/2021,531.05,6930440,526.07,536.64,520.3,902
07/19/2021,532.28,3885764,526.05,534.913,522.2401,903
07/16/2021,530.31,3442101,541.81,544.06,527.05,904
07/15/2021,542.95,5713873,553.97,557.5399,538.2,905
07/14/2021,547.95,4659535,541.01,554.1,541.01,906
07/13/2021,540.68,2751593,535.76,545.33,535.76,907
07/12/2021,537.31,1780738,540.3,540.6497,532.92,908
07/09/2021,535.98,2777231,531,538.26,528.58,909
07/08/2021,530.76,3268988,530.93,535.5,529.09,910
07/07/2021,535.96,2722498,544.24,544.64,531.66,911
07/06/2021,541.64,2775051,533,542.86,533,912
07/02/2021,533.98,1980316,535.5,538.5351,529.39,913
07/01/2021,533.54,2805402,525.72,537.04,525.72,914
06/30/2021,528.21,2773445,534.055,534.38,526.82,915
06/29/2021,533.5,2314647,533.55,536.13,528.57,916
06/28/2021,533.03,2820227,528.12,533.9399,524.56,917
06/25/2021,527.07,5299072,528.84,533.06,525,918
06/24/2021,518.06,3361202,517.96,520.96,514.4001,919
06/23/2021,512.74,3944782,508.48,516.63,508.2,920
06/22/2021,508.82,5809271,498.54,513.55,495.795,921
06/21/2021,497,5277297,501.64,502.05,492.28,922
06/18/2021,500.77,5197576,496.4,504.49,495.24,923
06/17/2021,498.34,3198273,490.25,501.8,490.15,924
06/16/2021,492.41,3533206,495,496.46,486.28,925
06/15/2021,491.9,3104073,501.23,501.23,490.4,926
06/14/2021,499.89,4400222,489.68,503.5,486.91,927
06/11/2021,488.77,3123969,490,491.41,487.78,928
06/10/2021,487.27,4382928,487.165,490.21,482.14,929
06/09/2021,485.81,3055029,494.5,496.09,484.65,930
06/08/2021,492.39,2374037,497,498.82,489.37,931
06/07/2021,494.66,2791932,492.917,496.7,490.55,932
06/04/2021,494.74,3160487,492,501.86,490.95,933
06/03/2021,489.43,3887445,495.19,496.66,487.25,934
06/02/2021,499.24,2268979,499.82,503.22,495.82,935
06/01/2021,499.08,2482555,504.01,505.41,497.7443,936
05/28/2021,502.81,2911297,504.4,511.76,502.53,937
05/27/2021,503.86,3253773,501.8,505.1,498.54,938
05/26/2021,502.36,2465303,502.34,504.14,500.5,939
05/25/2021,501.34,2699459,506,506.365,499.22,940
05/24/2021,502.9,2412595,501.05,504.25,499.51,941
05/21/2021,497.89,3322925,503.12,505.4,497.26,942
05/20/2021,501.67,3721218,489.55,502.7,488.975,943
05/19/2021,487.7,3349930,481.625,488.57,478.54,944
05/18/2021,486.28,2350496,488.395,493.4778,486.1895,945
05/17/2021,488.94,2701057,485.59,492.71,482.81,946
05/14/2021,493.37,2882464,487.86,494.85,486.59,947
05/13/2021,486.66,2716561,489.13,490.775,482.71,948
05/12/2021,484.98,4121540,486.83,493.54,482.7,949
05/11/2021,495.08,4401000,479.75,497.99,478.63,950
05/10/2021,486.69,5131632,502,503.15,486.11,951
05/07/2021,503.84,3132786,504.62,508.55,501.12,952
05/06/2021,499.55,3783698,495.99,499.55,491.37,953
05/05/2021,496.08,3129366,504.99,507.7843,494.63,954
05/04/2021,503.18,4349502,510.78,511.63,496.79,955
05/03/2021,509.11,4091895,512.65,518.95,505.2,956
04/30/2021,513.47,4413242,505,514.55,505,957
04/29/2021,509,5127792,507.6,509.29,499,958
04/28/2021,506.52,3192983,505.2,508.395,503.34,959
04/27/2021,505.55,3761327,512.62,512.99,504.5808,960
04/26/2021,510.3,4388839,506.76,510.48,503,961
04/23/2021,505.55,7314659,509.01,509.7,500.7,962
04/22/2021,508.78,9061062,513.82,513.96,500.55,963
04/21/2021,508.9,22897450,508,515.46,503.6001,964
04/20/2021,549.57,11257650,554.42,563.56,546.3,965
04/19/2021,554.44,4288715,546.9,556.44,545.53,966
